mesh,group,stage,triggered,trigger_reasons,face_count,candidate_count,candidate_center_count,window_degrees,full_grid_cells,local_cell_count,local_budget_fraction,bbox_volume,tomo_best_yaw,tomo_best_pitch,tomo_best_vss,seed_best_rank,seed_best_yaw,seed_best_pitch,seed_best_vss,seed_best_ratio,local_best_yaw,local_best_pitch,local_best_vss,local_best_ratio,normalized_local_vss,seed_to_local_gain
Group_E10_65942,E,adaptive_final,True,high_normalized_support;boundary_local_minimum;low_seed_to_local_gain;boundary_plateau,754688,1292,200,10.0,130321,38822,0.2978951972437289,183970.976791645,156.0000043410955,219.00000267913563,571.0000587888985,185,144.9999983431683,205.0000000128204,1098.6799789854317,1.924132864917303,151.9999996763259,207.0000023452052,748.5200550930559,1.310893131395959,0.004068685551095306,1.4678029954038359
Group_E1_39507,E,base_top_k,True,high_normalized_support;low_seed_to_local_gain,969520,1292,10,10.0,130321,1834,0.014072942963912186,219736.02789279082,219.99999701513886,178.99999701257477,441.6001606578669,9,197.9999986796628,0.9999999922536332,2359.2003613464103,5.342390179006793,204.00000567681718,0.0,2102.120356126265,4.760234581877561,0.009566571200385442,1.122295569076685
Group_E1_39507,E,happy_method,True,high_normalized_support;low_seed_to_local_gain,969520,1292,50,10.0,130321,9659,0.07411698805257787,219736.02789279082,219.99999701513886,178.99999701257477,441.6001606578669,38,209.99999901359323,159.99999534548672,1702.6803217643549,3.8557058476333284,219.00000267913563,168.99999901102913,563.0401294093487,1.2749998291906608,0.0025623478079983128,3.0240834228823688
Group_E1_39507,E,adaptive_final,True,high_normalized_support;low_seed_to_local_gain,969520,1292,50,10.0,130321,9659,0.07411698805257787,219736.02789279082,219.99999701513886,178.99999701257477,441.6001606578669,38,209.99999901359323,159.99999534548672,1702.6803217643549,3.8557058476333284,219.00000267913563,168.99999901102913,563.0401294093487,1.2749998291906608,0.0025623478079983128,3.0240834228823688
Group_E2_790253,E,base_top_k,True,high_normalized_support;low_seed_to_local_gain,1039452,1292,10,10.0,130321,3285,0.02520698889664751,2493061.5015043365,158.00000667348027,200.99999534805082,67435.0489856648,7,305.99998802465825,283.0000090135573,196727.42326375862,2.917287467316566,144.9999983431683,265.00000168247254,186399.508390674,2.7641339510303964,0.07476731251042094,1.0554074147633394
Group_E2_790253,E,happy_method,True,high_normalized_support;low_seed_to_local_gain,1039452,1292,50,10.0,130321,13703,0.10514805748881607,2493061.5015043365,158.00000667348027,200.99999534805082,67435.0489856648,38,102.99999717441182,120.00000333930423,145674.4090117251,2.1602180350264484,94.00000033905859,240.00000667860846,129799.860759714,1.9248130269365797,0.052064443930240616,1.1223001947698397
Group_E2_790253,E,adaptive_final,True,high_normalized_support;low_seed_to_local_gain,1039452,1292,50,10.0,130321,13703,0.10514805748881607,2493061.5015043365,158.00000667348027,200.99999534805082,67435.0489856648,38,102.99999717441182,120.00000333930423,145674.4090117251,2.1602180350264484,94.00000033905859,240.00000667860846,129799.860759714,1.9248130269365797,0.052064443930240616,1.1223001947698397
Group_E4_439142,E,base_top_k,True,high_normalized_support;low_seed_to_local_gain,1038714,1292,10,10.0,130321,3392,0.026028038458882297,1786708.3033145247,86.99999900590097,221.99999934752364,19892.645276282445,3,274.9999996840181,319.99999069097345,21367.51048821063,1.0741412311658036,271.9999893552518,319.99999069097345,19951.359299588796,1.002951544276334,0.011166545351906075,1.0709801857285495
Group_E4_439142,E,happy_method,True,high_normalized_support;low_seed_to_local_gain,1038714,1292,50,10.0,130321,12215,0.0937300972214762,1786708.3033145247,86.99999900590097,221.99999934752364,19892.645276282445,36,270.00000068324533,246.0000000153845,21246.88250959412,1.0680772825586098,271.9999893552518,319.99999069097345,19951.359299588796,1.002951544276334,0.011166545351906075,1.064934082462844
Group_E4_439142,E,adaptive_final,True,high_normalized_support;low_seed_to_local_gain,1038714,1292,50,10.0,130321,12215,0.0937300972214762,1786708.3033145247,86.99999900590097,221.99999934752364,19892.645276282445,36,270.00000068324533,246.0000000153845,21246.88250959412,1.0680772825586098,271.9999893552518,319.99999069097345,19951.359299588796,1.002951544276334,0.011166545351906075,1.064934082462844
Group_E5_55280,E,base_top_k,True,high_normalized_support;low_seed_to_local_gain,900490,1292,10,10.0,130321,4306,0.03304148985965424,3269532.0348861273,250.9999990161573,209.99999901359323,35028.122673349935,7,31.999999752116263,102.99999717441182,46968.23545723907,1.340872187049105,33.99999866940647,104.99999950679661,43297.46813813517,1.236077323980503,0.013242711090195253,1.0847801840835767
Group_E5_55280,E,happy_method,True,high_normalized_support;low_seed_to_local_gain,900490,1292,50,10.0,130321,15881,0.12186063642851114,3269532.0348861273,250.9999990161573,209.99999901359323,35028.122673349935,36,102.99999717441182,251.99999335216052,45401.89632699509,1.296155570493583,94.00000033905859,345.0000130155942,40210.70811374128,1.147954987160484,0.012298612671382422,1.1290996467550347
Group_E5_55280,E,adaptive_final,True,high_normalized_support;low_seed_to_local_gain,900490,1292,50,10.0,130321,15881,0.12186063642851114,3269532.0348861273,250.9999990161573,209.99999901359323,35028.122673349935,36,102.99999717441182,251.99999335216052,45401.89632699509,1.296155570493583,94.00000033905859,345.0000130155942,40210.70811374128,1.147954987160484,0.012298612671382422,1.1290996467550347
Group_E7_61384,E,base_top_k,True,high_normalized_support;high_seed_to_local_gain,516608,1292,10,10.0,130321,2066,0.015853162575486683,252086.3577101626,326.0000113485062,24.000000667860846,987.2800062510593,6,347.9999960236039,6.000000166965211,6380.280679907681,6.4624834287236785,342.0000026868279,28.000000209988553,2028.800239247724,2.0549390511325845,0.00804803662394276,3.1448540652151533
Group_E7_61384,E,happy_method,True,high_normalized_support;high_seed_to_local_gain,516608,1292,50,10.0,130321,6788,0.05208677035934347,252086.3577101626,326.0000113485062,24.000000667860846,987.2800062510593,20,337.00000368605504,21.00000058437824,2502.7199717592603,2.5349647069859063,327.0000056845094,25.00000012650595,1148.3999815854158,1.1631958252108923,0.004555581634868928,2.17931035518143
Group_E7_61384,E,adaptive_final,True,high_normalized_support;high_seed_to_local_gain,516608,1292,50,10.0,130321,6788,0.05208677035934347,252086.3577101626,326.0000113485062,24.000000667860846,987.2800062510593,20,337.00000368605504,21.00000058437824,2502.7199717592603,2.5349647069859063,327.0000056845094,25.00000012650595,1148.3999815854158,1.1631958252108923,0.004555581634868928,2.17931035518143
Group_E9_82675,E,base_top_k,True,high_normalized_support;low_seed_to_local_gain,916548,1292,10,10.0,130321,1825,0.014003882720359727,5245570.933829826,240.00000667860846,176.00000034418676,8430.707963528619,5,90.00000250447816,176.00000034418676,62572.24071285566,7.421943801581575,96.00000267144338,176.00000034418676,47854.59655226585,5.676225147316883,0.009122857579456444,1.3075492266352196
Group_E9_82675,E,happy_method,True,high_normalized_support;low_seed_to_local_gain,916548,1292,50,10.0,130321,6016,0.046162936134621434,5245570.933829826,240.00000667860846,176.00000034418676,8430.707963528619,32,252.99998768816374,146.00000633954986,39096.72238289004,4.6374186547586635,240.00000667860846,176.00000034418676,8430.707963528619,1.0,0.0016072050249396404,4.6374186547586635
Group_E9_82675,E,adaptive_final,True,high_normalized_support;low_seed_to_local_gain,916548,1292,50,10.0,130321,6016,0.046162936134621434,5245570.933829826,240.00000667860846,176.00000034418676,8430.707963528619,32,252.99998768816374,146.00000633954986,39096.72238289004,4.6374186547586635,240.00000667860846,176.00000034418676,8430.707963528619,1.0,0.0016072050249396404,4.6374186547586635
