mesh,group,stage,triggered,trigger_reasons,face_count,candidate_count,candidate_center_count,window_degrees,full_grid_cells,local_cell_count,local_budget_fraction,bbox_volume,tomo_best_yaw,tomo_best_pitch,tomo_best_vss,seed_best_rank,seed_best_yaw,seed_best_pitch,seed_best_vss,seed_best_ratio,local_best_yaw,local_best_pitch,local_best_vss,local_best_ratio,normalized_local_vss,seed_to_local_gain
Group_D8_37402,D,base_top_k,True,high_normalized_support;boundary_local_minimum;low_seed_to_local_gain;boundary_plateau,8322,512,10,10.0,130321,4326,0.03319495706754859,380746.24049634766,54.999999253784715,214.00000367836282,7554.828628035616,7,341.00000835082466,128.9999933444683,12266.604368351707,1.623677382016438,221.99999934752364,331.000010349279,8531.09950861655,1.1292247552721497,0.02240626065669159,1.4378690995178567
Group_D8_37402,D,adaptive_final,True,high_normalized_support;boundary_local_minimum;low_seed_to_local_gain;boundary_plateau,8322,512,200,10.0,130321,50077,0.3842588684862762,380746.24049634766,54.999999253784715,214.00000367836282,7554.828628035616,89,51.999999170302104,214.00000367836282,8772.7002861086,1.1612044055577275,54.999999253784715,214.00000367836282,7554.828628035616,1.0,0.019842162113503748,1.1612044055577275
Group_D9_37415,D,base_top_k,True,high_normalized_support;low_seed_to_local_gain,13340,512,10,10.0,130321,4326,0.03319495706754859,377245.6603248282,214.99999801436604,358.99998836115276,9546.048385052642,10,224.00000167990842,341.00000835082466,12987.075758374427,1.360466156730339,221.00000501152041,346.00000735159745,10371.127404457282,1.0864314725972437,0.02749170764622501,1.2522337497071792
Group_D9_37415,D,adaptive_final,True,high_normalized_support;low_seed_to_local_gain,13340,512,50,10.0,130321,20291,0.155700155769216,377245.6603248282,214.99999801436604,358.99998836115276,9546.048385052642,28,217.99999468275405,0.9999999922536332,10738.157043772295,1.1248798047772601,214.99999801436604,358.99998836115276,9546.048385052642,1.0,0.02530459429760702,1.1248798047772601
Group_E10_65942,E,base_top_k,False,boundary_local_minimum,754688,512,10,10.0,130321,4328,0.03321030378833803,183970.976791645,156.0000043410955,219.00000267913563,571.0000587888985,1,0.0,356.0000053531431,2739.2018925059924,4.797200718885895,333.9999933572887,318.9999963549702,1005.8801036235715,1.7616112085120645,0.005467602124887197,2.7231892574853815
Group_E10_65942,E,adaptive_final,False,boundary_local_minimum,754688,512,10,10.0,130321,4328,0.03321030378833803,183970.976791645,156.0000043410955,219.00000267913563,571.0000587888985,1,0.0,356.0000053531431,2739.2018925059924,4.797200718885895,333.9999933572887,318.9999963549702,1005.8801036235715,1.7616112085120645,0.005467602124887197,2.7231892574853815
Group_E1_39507,E,base_top_k,False,boundary_local_minimum,969520,512,10,10.0,130321,4307,0.03304916322004896,219736.02789279082,219.99999701513886,178.99999701257477,441.6001606578669,5,232.9999916850725,195.999996347278,1123.8005043061312,2.544837172685732,219.99999701513886,171.00000134341394,553.9201261583438,1.2543476554291781,0.0025208434477963777,2.0288132733145736
Group_E1_39507,E,adaptive_final,False,boundary_local_minimum,969520,512,10,10.0,130321,4307,0.03304916322004896,219736.02789279082,219.99999701513886,178.99999701257477,441.6001606578669,5,232.9999916850725,195.999996347278,1123.8005043061312,2.544837172685732,219.99999701513886,171.00000134341394,553.9201261583438,1.2543476554291781,0.0025208434477963777,2.0288132733145736
Group_E2_45809,E,base_top_k,False,,517589,512,10,10.0,130321,4286,0.032888022651759885,238307.60169653382,352.0000006883735,334.9999876932919,37.00000272432634,1,0.0,356.0000053531431,131.00000267679042,3.5405403521946774,358.99998836115276,357.99999402514953,45.00000206522705,1.2162161824826287,0.00018883158466145386,2.9111110369930033
Group_E2_45809,E,adaptive_final,False,,517589,512,10,10.0,130321,4286,0.032888022651759885,238307.60169653382,352.0000006883735,334.9999876932919,37.00000272432634,1,0.0,356.0000053531431,131.00000267679042,3.5405403521946774,358.99998836115276,357.99999402514953,45.00000206522705,1.2162161824826287,0.00018883158466145386,2.9111110369930033
Group_E2_790253,E,base_top_k,True,high_normalized_support;low_seed_to_local_gain,1039452,512,10,10.0,130321,4328,0.03321030378833803,2493061.5015043365,158.00000667348027,200.99999534805082,67435.0489856648,2,88.00000017209338,212.000001345978,107201.12224226013,1.589694437162027,95.00000150525098,209.99999901359323,96096.62343443994,1.4250248925431632,0.03854562888900027,1.1155555565945146
Group_E2_790253,E,adaptive_final,True,high_normalized_support;low_seed_to_local_gain,1039452,512,50,10.0,130321,20456,0.15696626023434443,2493061.5015043365,158.00000667348027,200.99999534805082,67435.0489856648,17,24.000000667860846,339.9999866940647,86863.99068186157,1.2881134067289983,22.000000043023345,338.9999923580615,74583.8051238446,1.1060095046375582,0.029916552431153442,1.1646494911009972
Group_E4_439142,E,base_top_k,True,high_normalized_support;boundary_local_minimum;low_seed_to_local_gain;boundary_plateau,1038714,512,10,10.0,130321,4348,0.03336377099623238,1786708.3033145247,86.99999900590097,221.99999934752364,19892.645276282445,3,95.00000150525098,299.000000351879,22259.123069195706,1.1189624486862368,86.99999900590097,221.99999934752364,19892.645276282445,1.0,0.011133683791237537,1.1189624486862368
Group_E4_439142,E,adaptive_final,True,high_normalized_support;boundary_local_minimum;low_seed_to_local_gain;boundary_plateau,1038714,512,200,10.0,130321,59099,0.45348792596741894,1786708.3033145247,86.99999900590097,221.99999934752364,19892.645276282445,86,94.00000033905859,221.99999934752364,20947.156858838294,1.0530101234858453,86.99999900590097,221.99999934752364,19892.645276282445,1.0,0.011133683791237537,1.0530101234858453
Group_E4_46012,E,base_top_k,False,boundary_local_minimum;low_seed_to_local_gain,638754,512,10,10.0,130321,4326,0.03319495706754859,1799989.672199241,137.99999701001067,1.9999999845072665,13244.542208584871,1,0.0,176.00000034418676,16355.691862500404,1.234900505047199,135.9999946776259,1.9999999845072665,13249.584465972648,1.0003807045429256,0.007360922493396424,1.2344305517282301
Group_E4_46012,E,adaptive_final,False,boundary_local_minimum;low_seed_to_local_gain,638754,512,10,10.0,130321,4326,0.03319495706754859,1799989.672199241,137.99999701001067,1.9999999845072665,13244.542208584871,1,0.0,176.00000034418676,16355.691862500404,1.234900505047199,135.9999946776259,1.9999999845072665,13249.584465972648,1.0003807045429256,0.007360922493396424,1.2344305517282301
Group_E5_55280,E,base_top_k,True,high_normalized_support;boundary_local_minimum;low_seed_to_local_gain;boundary_plateau,900490,512,10,10.0,130321,4307,0.03304916322004896,3269532.0348861273,250.9999990161573,209.99999901359323,35028.122673349935,8,252.99998768816374,289.0000023503334,50243.66142336002,1.4343806515667583,214.00000367836282,171.00000134341394,42396.10009942173,1.210344627794669,0.012967023918729802,1.1851010188563387
Group_E5_55280,E,adaptive_final,True,high_normalized_support;boundary_local_minimum;low_seed_to_local_gain;boundary_plateau,900490,512,200,10.0,130321,52235,0.4008179802180769,3269532.0348861273,250.9999990161573,209.99999901359323,35028.122673349935,152,71.00000083739013,331.000010349279,39147.38095496312,1.117598602700658,250.9999990161573,209.99999901359323,35028.122673349935,1.0,0.010713497313865564,1.117598602700658
Group_E7_61384,E,base_top_k,False,boundary_local_minimum,516608,512,10,10.0,130321,4327,0.03320263042794331,252086.3577101626,326.0000113485062,24.000000667860846,987.2800062510593,9,332.9999990212855,34.99999983559887,2529.840331432248,2.5624344820256852,326.0000113485062,25.00000012650595,1106.1599924544657,1.1204116212733026,0.004388020051946952,2.2870473970214458
Group_E7_61384,E,adaptive_final,False,boundary_local_minimum,516608,512,10,10.0,130321,4327,0.03320263042794331,252086.3577101626,326.0000113485062,24.000000667860846,987.2800062510593,9,332.9999990212855,34.99999983559887,2529.840331432248,2.5624344820256852,326.0000113485062,25.00000012650595,1106.1599924544657,1.1204116212733026,0.004388020051946952,2.2870473970214458
Group_E9_82675,E,base_top_k,False,,916548,512,10,10.0,130321,4285,0.032880349291365164,5245570.933829826,240.00000667860846,176.00000034418676,8430.707963528619,5,232.9999916850725,195.999996347278,22772.71250678571,2.701162536444251,239.00001234260523,187.00000634211395,10247.83706486974,1.2155369524365036,0.0019536170979557654,2.222196973140026
Group_E9_82675,E,adaptive_final,False,,916548,512,10,10.0,130321,4285,0.032880349291365164,5245570.933829826,240.00000667860846,176.00000034418676,8430.707963528619,5,232.9999916850725,195.999996347278,22772.71250678571,2.701162536444251,239.00001234260523,187.00000634211395,10247.83706486974,1.2155369524365036,0.0019536170979557654,2.222196973140026
