mesh,group,mesh_path,mesh_size_bytes,mesh_mtime_ns,selection_fingerprint,face_count,route,initial_candidate_source,ratio_valid,reference_optimum_yaw_deg,reference_optimum_pitch_deg,reference_optimum_vss,final_candidate_center_count,escalated,severe_escalation,trigger_reasons,final_yaw_deg,final_pitch_deg,final_support_tomo_vss,ratio_to_exhaustive_optimum,absolute_excess_support,normalized_excess_support,candidate_pool_size,router_nn_frac,router_nn_mean_deg,router_score_cv,local_window_grid_cell_count,local_window_budget_fraction,sign_resolution_raw_probe_count,sign_resolution_unique_grid_cell_count,sign_cells_already_in_local_window,corrected_total_unique_grid_cell_count,corrected_total_budget_fraction,corrected_added_unique_grid_cell_count,candidate_csv_io_wall_s,reference_grid_io_wall_s,mesh_load_or_metadata_wall_s,fresh_candidate_generation_wall_s,ranking_wall_s,routing_wall_s,seed_axis_to_grid_mapping_wall_s,cache_sign_resolution_lookup_wall_s,cache_base_verification_lookup_wall_s,cache_ave_decision_wall_s,cache_escalation_lookup_wall_s,historical_python_sftf_elapsed_s,historical_sftf_cpp_compute_ms,historical_exhaustive_tomo_cpu_dll_s,fresh_candidates_used,fresh_candidates_match_stored,fresh_candidates_max_score_delta,stored_candidate_route,fresh_route_matches_stored,cache_replay_policy_result_matches_existing_24,cache_replay_cell_count_matches_existing_24,cache_replay_matches_existing_24_record_output,physical_tomo_executed,cache_replay_selection_component_sum_s,evaluation_only_reference_io_wall_s,physical_sign_resolution_wall_s,physical_base_verification_wall_s,physical_ave_decision_wall_s,physical_escalation_verification_wall_s,physical_tomo_total_wall_s,physical_sign_unique_cell_count,physical_base_new_cell_count,physical_escalation_new_cell_count,physical_total_unique_cell_count,physical_triggered,physical_severe,physical_trigger_reasons,physical_final_candidate_center_count,physical_final_yaw_deg,physical_final_pitch_deg,physical_final_support_tomo_vss,physical_max_abs_cache_delta,physical_max_rel_cache_delta,physical_cache_validation_wall_s,physical_selection_direct_wall_s,physical_selection_direct_scope,physical_ratio_to_exhaustive_optimum,physical_absolute_excess_support,physical_normalized_excess_support,fresh_candidate_plus_physical_component_sum_s,physical_selection_component_sum_s,physical_selection_component_scope,physical_trigger_matches_cache,physical_severity_matches_cache,physical_k_matches_cache,physical_orientation_matches_cache,record_wall_s_before_checkpoint_io,checkpoint_output_io_wall_s,end_to_end_wall_s_including_checkpoint_io,cache_replay_selection_component_sum_including_checkpoint_io_s,physical_selection_component_sum_including_checkpoint_io_s,physical_selection_plus_primary_checkpoint_wall_s,checkpoint_timing_metadata_rewrite_wall_s
Group_D7_37137,D,D:\__SFTF_Projects(2026)\sftf_Mesh_Data\g5test\Group_D7_37137.stl,13082012,1782686142054236400,d9af6739ae5ffe219ca2884629d7e589bd22ae629846c0bd7c2fb9962f4e18b4,64078,uniform,first 200 farthest-point uniform axes,True,332.9999990212855,30.000000834826057,4442.1602871792375,50,True,False,high_normalized_support;low_seed_to_local_gain,332.9999990212855,30.000000834826057,4442.1602871792375,1.0,0.0,0.0,1292,0.35,6.895767597428983,0.4315911972762525,20778,0.15943708228144352,400,400,106,21072,0.1616930502374905,294,0.0065993000025628135,0.005237199999100994,0.26851109999915934,3.5174493999984406,0.0003249000001233071,0.00011969999832217582,0.3872555000016291,0.0001940000001923181,0.0021463000011863187,0.00011749999976018444,0.010393699998530792,2.9,305.5,91.71412540000165,True,True,0.0,uniform,True,True,True,True,True,0.6808992000005674,0.011836500001663808,2.0803672000001825,8.077504299999418,0.00010309999925084412,25.944056000000273,36.101927499999874,400,4308,16364,21072,True,False,high_normalized_support;low_seed_to_local_gain,50,332.9999990212855,30.000000834826057,4442.1602871792375,0.0,0.0,0.0049732999978004955,40.302122200002486,"direct timer from mesh load through fresh candidate generation, ranking, routing, axis mapping, cold-batch physical TOMO sign/base/escalation, AVE decision, window construction, and final selection; excludes reference-grid I/O, stored-candidate validation, cache-delta validation, and checkpoint output",1.0,0.0,0.0,40.2756911999968,40.2756911999968,diagnostic sum of individually timed components; the direct selection timer is authoritative because it also captures orchestration overhead,True,True,True,True,40.3682269000019,0.009526399997412227,40.38223239999934,0.6904255999979796,40.28521759999421,40.3116485999999,0.008756899998843437
Group_D8_37402,D,D:\__SFTF_Projects(2026)\sftf_Mesh_Data\g5test\Group_D8_37402.stl,416184,1782686142056234900,d9af6739ae5ffe219ca2884629d7e589bd22ae629846c0bd7c2fb9962f4e18b4,8322,uniform,first 200 farthest-point uniform axes,True,54.999999253784715,214.00000367836282,7554.828628035616,200,True,True,high_normalized_support;boundary_local_minimum;low_seed_to_local_gain;boundary_plateau,54.999999253784715,214.00000367836282,7554.828628035616,1.0,0.0,0.0,1292,0.2,9.820630957760944,0.47328500677271007,50077,0.3842588684862762,400,400,213,50264,0.3856937868800884,187,0.00899070000014035,0.006217299996933434,0.010441500002343673,3.0641094999991765,0.00027290000070934184,0.00010459999975864775,0.341186599998764,0.00013829999807057902,0.0015203999973891769,8.590000288677402e-05,0.024651200001244433,2.43,49.7,27.638917299977038,True,True,0.0,uniform,True,True,True,True,True,0.3936093999982404,0.015207999997073784,0.6426482999995642,4.442744600000879,9.640000280342065e-05,43.44280340000114,48.52819630000158,400,4304,45560,50264,True,True,high_normalized_support;boundary_local_minimum;low_seed_to_local_gain;boundary_plateau,200,54.999999253784715,214.00000367836282,7554.828628035616,0.0,0.0,0.011359899999661138,52.013243900000816,"direct timer from mesh load through fresh candidate generation, ranking, routing, axis mapping, cold-batch physical TOMO sign/base/escalation, AVE decision, window construction, and final selection; excludes reference-grid I/O, stored-candidate validation, cache-delta validation, and checkpoint output",1.0,0.0,0.0,51.94440780000514,51.94440780000514,diagnostic sum of individually timed components; the direct selection timer is authoritative because it also captures orchestration overhead,True,True,True,True,52.098712399998476,0.00806880000163801,52.111346499998035,0.4016781999998784,51.952476600006776,52.021312700002454,0.010037699998065364
Group_D9_37415,D,D:\__SFTF_Projects(2026)\sftf_Mesh_Data\g5test\Group_D9_37415.stl,667084,1782686142058338100,d9af6739ae5ffe219ca2884629d7e589bd22ae629846c0bd7c2fb9962f4e18b4,13340,uniform,first 200 farthest-point uniform axes,True,214.99999801436604,358.99998836115276,9546.048385052642,50,True,False,high_normalized_support;low_seed_to_local_gain,214.99999801436604,358.99998836115276,9546.048385052642,1.0,0.0,0.0,1292,0.0,9.218126253954722,0.4062588181149372,20291,0.155700155769216,400,400,110,20581,0.15792543028368414,290,0.0064477000014449,0.008762199999182485,0.019414300000789808,3.678713699999207,0.00039710000055492856,0.00013729999773204327,0.4269068000030529,0.00013780000153928995,0.0015182999995886348,8.650000017951243e-05,0.007571099999040598,2.96,65.4,38.75085800001398,True,True,0.0,uniform,True,True,True,True,True,0.4713791000031051,0.015209900000627385,0.7512209000014991,4.620464900002844,0.00013899999976274557,16.524258800000098,21.89594460000444,400,4304,15877,20581,True,False,high_normalized_support;low_seed_to_local_gain,50,214.99999801436604,358.99998836115276,9546.048385052642,2.0019279038642708,0.00011064802058767961,0.004793899999640416,26.055141699998785,"direct timer from mesh load through fresh candidate generation, ranking, routing, axis mapping, cold-batch physical TOMO sign/base/escalation, AVE decision, window construction, and final selection; excludes reference-grid I/O, stored-candidate validation, cache-delta validation, and checkpoint output",1.0,0.0,0.0,26.02165280000554,26.02165280000554,diagnostic sum of individually timed components; the direct selection timer is authoritative because it also captures orchestration overhead,True,True,True,True,26.116478899999493,0.009336900002381299,26.1289274999981,0.4807160000054864,26.030989700007922,26.064478600001166,0.009009400000650203
Group_E10_65942,E,D:\__SFTF_Projects(2026)\sftf_Mesh_Data\g5test\Group_E10_65942.stl,190584583,1782686142299507100,d9af6739ae5ffe219ca2884629d7e589bd22ae629846c0bd7c2fb9962f4e18b4,754688,uniform,first 200 farthest-point uniform axes,True,156.0000043410955,219.00000267913563,571.0000587888985,10,False,False,boundary_local_minimum,333.9999933572887,318.9999963549702,1005.8801036235715,1.7616112085120645,434.88004483467296,0.0023638513662249737,1292,0.6,7.63178154331887,0.25569882480555156,4328,0.03321030378833803,400,400,20,4708,0.03612618073833074,380,0.006629299998166971,0.004877300001680851,9.385362600001827,18.274684200001502,0.0006366000015987083,0.00016589999722782522,0.2022687999997288,0.00025409999943803996,0.0026085999998031184,9.470000077271834e-05,0.0,22.11,3201.6,860.7907705000252,True,True,0.0,uniform,True,True,True,True,True,9.602897900000244,0.011506599999847822,26.69541489999756,60.65868440000122,7.48999991628807e-05,0.0,87.35409929999878,400,4308,0,4708,False,False,boundary_local_minimum,10,333.9999933572887,318.9999963549702,1005.8801036235715,0.0,0.0,0.0011760999987018295,115.22330150000198,"direct timer from mesh load through fresh candidate generation, ranking, routing, axis mapping, cold-batch physical TOMO sign/base/escalation, AVE decision, window construction, and final selection; excludes reference-grid I/O, stored-candidate validation, cache-delta validation, and checkpoint output",1.7616112085120645,434.88004483467296,0.0023638513662249737,115.21729229999983,115.21729229999983,diagnostic sum of individually timed components; the direct selection timer is authoritative because it also captures orchestration overhead,True,True,True,True,115.28824540000278,0.010866800002986565,115.30343070000163,9.61376470000323,115.22815910000281,115.23416830000497,0.011175899999216199
Group_E1_39507,E,D:\__SFTF_Projects(2026)\sftf_Mesh_Data\g5test\Group_E1_39507.stl,48476084,1782686142361176100,d9af6739ae5ffe219ca2884629d7e589bd22ae629846c0bd7c2fb9962f4e18b4,969520,uniform,first 200 farthest-point uniform axes,True,219.99999701513886,178.99999701257477,441.6001606578669,10,False,False,boundary_local_minimum,219.99999701513886,171.00000134341394,553.9201261583438,1.2543476554291781,112.31996550047688,0.0005111586232699072,1292,0.7,4.348321935200954,0.4787976935364964,4307,0.03304916322004896,400,400,21,4686,0.03595736680964695,379,0.012491100002080202,0.005343600001651794,1.231846200000291,21.086320200000046,0.0004139000011491589,0.00013330000001587905,0.4375399999989895,0.00044640000123763457,0.0029835999994247686,0.0001370999998471234,0.0,16.92,4387.6,1085.9186919999775,True,True,0.0,uniform,True,True,True,True,True,1.691335200004687,0.017834700003731996,22.865111099999922,65.90541840000151,0.0001291999979002867,0.0,88.77052950000143,400,4286,0,4686,False,False,boundary_local_minimum,10,219.99999701513886,171.00000134341394,553.9201261583438,0.0,0.0,0.0013889000001654495,111.53690180000194,"direct timer from mesh load through fresh candidate generation, ranking, routing, axis mapping, cold-batch physical TOMO sign/base/escalation, AVE decision, window construction, and final selection; excludes reference-grid I/O, stored-candidate validation, cache-delta validation, and checkpoint output",1.2543476554291781,112.31996550047688,0.0005111586232699072,111.52691229999982,111.52691229999982,diagnostic sum of individually timed components; the direct selection timer is authoritative because it also captures orchestration overhead,True,True,True,True,111.63056589999906,0.010858399997232482,111.64879160000055,1.7021936000019195,111.53777069999705,111.54776019999917,0.00896189999912167
Group_E2_45809,E,D:\__SFTF_Projects(2026)\sftf_Mesh_Data\g5test\Group_E2_45809.stl,25879534,1782003038000000000,d9af6739ae5ffe219ca2884629d7e589bd22ae629846c0bd7c2fb9962f4e18b4,517589,sftf,calibrated SFTF axes (up to 200),True,352.0000006883735,334.9999876932919,37.00000272432634,10,False,False,,183.00000167734436,178.00000267657154,39.000002559551525,1.0540540456206573,1.9999998352251822,8.39251379723936e-06,1292,0.9,3.631054505418257,0.17180012474038733,2186,0.0167739658228528,400,400,61,2525,0.019375234996662088,339,0.006739299999026116,0.004614900000888156,0.5527099999999336,12.278172400001495,0.0003961000002163928,0.00013380000018514693,0.47744650000095135,0.0001461000028939452,0.0011850999981106725,8.07999967946671e-05,0.0,9.71,1984.5,861.2644734000005,True,True,0.0,sftf,True,True,True,True,True,1.043452599999,0.011354199999914272,12.649651300002006,23.652209299998503,9.969999882741831e-05,0.0,36.30186060000051,400,2125,0,2525,False,False,,10,183.00000167734436,178.00000267657154,39.000002559551525,1.999995986784782,0.019069373197419665,0.0006218000016815495,49.614494899997226,"direct timer from mesh load through fresh candidate generation, ranking, routing, axis mapping, cold-batch physical TOMO sign/base/escalation, AVE decision, window construction, and final selection; excludes reference-grid I/O, stored-candidate validation, cache-delta validation, and checkpoint output",1.0540540456206573,1.9999998352251822,8.39251379723936e-06,49.61081910000212,49.61081910000212,diagnostic sum of individually timed components; the direct selection timer is authoritative because it also captures orchestration overhead,True,True,True,True,49.65996939999968,0.008861499998602085,49.671769600001426,1.0523140999976022,49.61968060000072,49.62335639999583,0.010375899997598026
Group_E2_790253,E,D:\__SFTF_Projects(2026)\sftf_Mesh_Data\g5test\Group_E2_790253.stl,51972684,1782962625912253800,d9af6739ae5ffe219ca2884629d7e589bd22ae629846c0bd7c2fb9962f4e18b4,1039452,uniform,first 200 farthest-point uniform axes,True,158.00000667348027,200.99999534805082,67435.0489856648,50,True,False,high_normalized_support;low_seed_to_local_gain,22.000000043023345,338.9999923580615,74583.8051238446,1.1060095046375582,7148.7561381798005,0.00286746080426262,1292,0.85,3.6791129408575935,2.490002543307715,20456,0.15696626023434443,400,400,104,20752,0.15923757491118085,296,0.007648500002687797,0.005735999999160413,1.3342804000021715,24.475742999999056,0.0004044999986945186,0.00011330000052112155,0.4033474000025308,0.0001706000002741348,0.0014830000000074506,8.549999984097667e-05,0.007348499999352498,21.164617400005227,4886.6547,1357.5348639999866,True,True,0.0,uniform,True,True,True,True,True,1.7606177000052412,0.01338450000184821,25.594432900001266,79.54445699999997,0.00010789999942062423,246.68846140000096,351.8273513000022,400,4308,16044,20752,True,False,high_normalized_support;low_seed_to_local_gain,50,22.000000043023345,338.9999923580615,74583.8051238446,140.40062459063483,0.0003603626459037097,0.0047611000009055715,378.0727539999971,"direct timer from mesh load through fresh candidate generation, ranking, routing, axis mapping, cold-batch physical TOMO sign/base/escalation, AVE decision, window construction, and final selection; excludes reference-grid I/O, stored-candidate validation, cache-delta validation, and checkpoint output",1.1060095046375582,7148.7561381798005,0.00286746080426262,378.0413478000046,378.0413478000046,diagnostic sum of individually timed components; the direct selection timer is authoritative because it also captures orchestration overhead,True,True,True,True,378.13174629999776,0.009496999999100808,378.14450630000283,1.770114700004342,378.0508448000037,378.0822509999962,0.008446300002106
Group_E3_45811,E,D:\__SFTF_Projects(2026)\sftf_Mesh_Data\g5test\Group_E3_45811.stl,51893884,1782003038000000000,d9af6739ae5ffe219ca2884629d7e589bd22ae629846c0bd7c2fb9962f4e18b4,1037876,uniform,first 200 farthest-point uniform axes,False,356.9999996891463,0.9999999922536332,0.0,10,False,False,high_seed_to_local_gain,356.9999996891463,0.9999999922536332,0.0,,0.0,0.0,1292,0.0,8.441428011615578,0.13937542697808117,4369,0.03352491156452145,400,400,21,4748,0.03643311515411944,379,0.006401500002539251,0.00501079999958165,1.2937905999970098,23.282849699997314,0.0003572000023268629,0.00019070000053034164,0.4392840000000433,0.00014989999908721074,0.001540100001875544,8.299999899463728e-05,0.0,18.69,4515.6,1536.8261300999984,True,True,0.0,uniform,True,,,,True,1.7468078000019887,0.011412300002120901,24.55623490000289,68.15439649999826,0.00010019999899668619,0.0,92.71063140000115,400,4348,0,4748,False,False,high_seed_to_local_gain,10,356.9999996891463,0.9999999922536332,0.0,0.0,0.0,0.0011967999998887535,117.73661429999993,"direct timer from mesh load through fresh candidate generation, ranking, routing, axis mapping, cold-batch physical TOMO sign/base/escalation, AVE decision, window construction, and final selection; excludes reference-grid I/O, stored-candidate validation, cache-delta validation, and checkpoint output",,0.0,0.0,117.72720379999737,117.72720379999737,diagnostic sum of individually timed components; the direct selection timer is authoritative because it also captures orchestration overhead,True,True,True,True,117.78378599999996,0.008939399998780573,117.7956282999985,1.7557472000007692,117.73614319999615,117.74555369999871,0.01032630000190693
Group_E3_931902,E,D:\__SFTF_Projects(2026)\sftf_Mesh_Data\g5test\Group_E3_931902.stl,52519984,1782962627536487500,d9af6739ae5ffe219ca2884629d7e589bd22ae629846c0bd7c2fb9962f4e18b4,1050398,uniform,first 200 farthest-point uniform axes,False,323.00000101973984,0.0,0.0,10,False,False,boundary_local_minimum;high_seed_to_local_gain,12.000000333930423,36.99999875288908,4.880000406121912,,4.880000406121912,9.347246450884188e-06,1292,0.1,8.592478643778536,0.12919677120245437,4307,0.03304916322004896,400,400,21,4686,0.03595736680964695,379,0.006936399997357512,0.004744100002426421,1.1232235000024957,26.356233799997426,0.00036589999945135787,0.00014509999891743064,0.3523581999979797,0.0001666999996814411,0.0014848999999230728,5.080000119050965e-05,0.0,23.93386140000075,6888.7083,1245.6715863000136,True,True,0.0,uniform,True,,,,True,1.4894755999994231,0.011680499999783933,25.356719300001714,74.12435209999967,6.98000003467314e-05,0.0,99.48107140000138,400,4286,0,4686,False,False,boundary_local_minimum;high_seed_to_local_gain,10,12.000000333930423,36.99999875288908,4.880000406121912,5.999872507142754,0.000778609587381683,0.001186900000902824,127.32245580000017,"direct timer from mesh load through fresh candidate generation, ranking, routing, axis mapping, cold-batch physical TOMO sign/base/escalation, AVE decision, window construction, and final selection; excludes reference-grid I/O, stored-candidate validation, cache-delta validation, and checkpoint output",,4.880000406121912,9.347246450884188e-06,127.313467699998,127.313467699998,diagnostic sum of individually timed components; the direct selection timer is authoritative because it also captures orchestration overhead,True,True,True,True,127.36867659999916,0.011143700001412071,127.38266179999846,1.5006193000008352,127.32461139999941,127.33359950000158,0.009575300002325093
Group_E4_439142,E,D:\__SFTF_Projects(2026)\sftf_Mesh_Data\g5test\Group_E4_439142.stl,51935784,1782962627289371600,d9af6739ae5ffe219ca2884629d7e589bd22ae629846c0bd7c2fb9962f4e18b4,1038714,uniform,first 200 farthest-point uniform axes,True,86.99999900590097,221.99999934752364,19892.645276282445,200,True,True,high_normalized_support;boundary_local_minimum;low_seed_to_local_gain;boundary_plateau,86.99999900590097,221.99999934752364,19892.645276282445,1.0,0.0,0.0,1292,0.55,6.930574252602116,0.1836936837334037,59099,0.45348792596741894,400,400,259,59240,0.4545698697830741,141,0.00977440000133356,0.00485090000074706,1.1170861000027799,23.189298400000553,0.000438300001405878,0.00016680000044289045,0.27808619999996154,0.0001472000003559515,0.0014534000001731329,2.670000321813859e-05,0.025302499998360872,22.583500900000217,5589.8013,1296.9955565999844,True,True,0.0,uniform,True,True,True,True,True,1.4373325000087789,0.014625300002080621,25.62741669999741,77.56533639999907,6.450000000768341e-05,754.2985535000007,857.4913065999972,400,4327,54513,59240,True,True,high_normalized_support;boundary_local_minimum;low_seed_to_local_gain;boundary_plateau,200,86.99999900590097,221.99999934752364,19892.645276282445,11.759356033704535,0.00025767251429570907,0.014451700000790879,882.2594558000019,"direct timer from mesh load through fresh candidate generation, ranking, routing, axis mapping, cold-batch physical TOMO sign/base/escalation, AVE decision, window construction, and final selection; excludes reference-grid I/O, stored-candidate validation, cache-delta validation, and checkpoint output",1.0,0.0,0.0,882.0764469000023,882.0764469000023,diagnostic sum of individually timed components; the direct selection timer is authoritative because it also captures orchestration overhead,True,True,True,True,882.3479239000008,0.011186800002178643,882.3642631000002,1.4485193000109575,882.0876337000045,882.2706426000041,0.009993899999244604
Group_E4_46012,E,D:\__SFTF_Projects(2026)\sftf_Mesh_Data\g5test\Group_E4_46012.stl,31937784,1782003038000000000,d9af6739ae5ffe219ca2884629d7e589bd22ae629846c0bd7c2fb9962f4e18b4,638754,sftf,calibrated SFTF axes (up to 200),True,137.99999701001067,1.9999999845072665,13244.542208584871,10,False,False,boundary_local_minimum;low_seed_to_local_gain,356.0000053531431,173.00000367579872,14379.831385021367,1.085717509790608,1135.2891764364958,0.0006307198279917857,1292,0.85,3.788285972093938,0.3687572967261509,2288,0.017556648583114003,400,400,74,2614,0.02005816407179196,326,0.007358099999692058,0.005313099998602411,0.7309031000004325,15.088394900001731,0.0004210999977658503,0.00014319999900180846,0.4692405999994662,0.0001336999994236976,0.0011492000012367498,5.750000127591193e-05,0.0,11.15,2583.8,1027.5679922999989,True,True,0.0,sftf,True,True,True,True,True,1.2147195999968972,0.012671199998294469,16.912379199999123,32.06565380000029,7.94000006862916e-05,0.0,48.978032999999414,400,2214,0,2614,False,False,boundary_local_minimum;low_seed_to_local_gain,10,356.0000053531431,173.00000367579872,14379.831385021367,3.879720514471046,0.0002460111890736653,0.0006916999991517514,65.27359750000323,"direct timer from mesh load through fresh candidate generation, ranking, routing, axis mapping, cold-batch physical TOMO sign/base/escalation, AVE decision, window construction, and final selection; excludes reference-grid I/O, stored-candidate validation, cache-delta validation, and checkpoint output",1.085717509790608,1135.2891764364958,0.0006307198279917857,65.2672152999985,65.2672152999985,diagnostic sum of individually timed components; the direct selection timer is authoritative because it also captures orchestration overhead,True,True,True,True,65.32455100000152,0.009930100000929087,65.33947720000288,1.2246496999978262,65.27714539999943,65.28352760000416,0.009998800000175834
Group_E5_55280,E,D:\__SFTF_Projects(2026)\sftf_Mesh_Data\g5test\Group_E5_55280.stl,45024584,1782686142531484700,d9af6739ae5ffe219ca2884629d7e589bd22ae629846c0bd7c2fb9962f4e18b4,900490,uniform,first 200 farthest-point uniform axes,True,250.9999990161573,209.99999901359323,35028.122673349935,200,True,True,high_normalized_support;boundary_local_minimum;low_seed_to_local_gain;boundary_plateau,250.9999990161573,209.99999901359323,35028.122673349935,1.0,0.0,0.0,1292,0.45,5.99196078949952,0.3744867386577359,52235,0.4008179802180769,400,400,221,52414,0.40219151172873135,179,0.010198899999522837,0.0060761999993701465,1.1527428000008513,22.583672200002184,0.0003711000026669353,0.00012870000136899762,0.5287628999976732,0.00040889999945648015,0.0030886999993526842,0.00012989999959245324,0.03092370000013034,16.78,3957.9,1235.814510199998,True,True,0.0,uniform,True,True,True,True,True,1.7328317999999854,0.016275099998892983,23.185225599998375,72.84816750000027,0.00022430000171880238,638.7245307000012,734.7579237999998,400,4285,47729,52414,True,True,high_normalized_support;boundary_local_minimum;low_seed_to_local_gain;boundary_plateau,200,250.9999990161573,209.99999901359323,35028.122673349935,0.0,0.0,0.013355900002352428,759.1385195999974,"direct timer from mesh load through fresh candidate generation, ranking, routing, axis mapping, cold-batch physical TOMO sign/base/escalation, AVE decision, window construction, and final selection; excludes reference-grid I/O, stored-candidate validation, cache-delta validation, and checkpoint output",1.0,0.0,0.0,759.0238258000063,759.0238258000063,diagnostic sum of individually timed components; the direct selection timer is authoritative because it also captures orchestration overhead,True,True,True,True,759.2446624000004,0.013164899999537738,759.2629944,1.7459966999995231,759.0369907000058,759.1516844999969,0.012893800001620548
Group_E6_59197,E,D:\__SFTF_Projects(2026)\sftf_Mesh_Data\g5test\Group_E6_59197.stl,39321684,1782686142576641700,d9af6739ae5ffe219ca2884629d7e589bd22ae629846c0bd7c2fb9962f4e18b4,786432,uniform,first 200 farthest-point uniform axes,False,0.0,0.0,0.0,10,False,False,high_seed_to_local_gain,0.0,0.0,0.0,,0.0,0.0,1292,0.65,4.38644098702508,0.10993100179244306,4327,0.03320263042794331,400,400,20,4707,0.03611850737793602,380,0.007501099997170968,0.0034392999987176154,0.8940751999980421,22.077190700001665,0.0003423000016482547,0.0001114999977289699,0.4870221999990463,0.00014020000162418,0.0014459000012720935,8.149999848683365e-05,0.0,17.5,4119.5,780.95195040002,True,True,0.0,uniform,True,,,,True,1.3941591999937373,0.010940399995888583,18.765118399998755,50.36540370000148,9.73999995039776e-05,0.0,69.13052210000023,400,4307,0,4707,False,False,high_seed_to_local_gain,10,0.0,0.0,0.0,0.0,0.0,0.0011457000000518747,92.59781769999972,"direct timer from mesh load through fresh candidate generation, ranking, routing, axis mapping, cold-batch physical TOMO sign/base/escalation, AVE decision, window construction, and final selection; excludes reference-grid I/O, stored-candidate validation, cache-delta validation, and checkpoint output",,0.0,0.0,92.58936139999787,92.58936139999787,diagnostic sum of individually timed components; the direct selection timer is authoritative because it also captures orchestration overhead,True,True,True,True,92.64396079999642,0.0097819000002346,92.65638820000095,1.4039410999939719,92.5991432999981,92.60759959999996,0.010402100000646897
Group_E7_61384,E,D:\__SFTF_Projects(2026)\sftf_Mesh_Data\g5test\Group_E7_61384.stl,25830484,1782686142605187800,d9af6739ae5ffe219ca2884629d7e589bd22ae629846c0bd7c2fb9962f4e18b4,516608,sftf,calibrated SFTF axes (up to 200),True,326.0000113485062,24.000000667860846,987.2800062510593,50,True,False,high_normalized_support;high_seed_to_local_gain,327.0000056845094,25.00000012650595,1148.3999815854158,1.1631958252108923,161.11997533435658,0.0006391459529896694,1292,0.8,7.837548191879916,0.8107126814296234,6788,0.05208677035934347,400,400,131,7057,0.05415090430552252,269,0.006382899999152869,0.004771600000822218,0.5136380000003555,15.276090800001839,0.0005942999996477738,0.0001550999986648094,0.3643989000011061,0.00020769999900949188,0.002011500000662636,0.0001247000000148546,0.005572300000494579,12.85,2065.0,685.1553294000332,True,True,0.0,sftf,True,True,True,True,True,0.8978569999999308,0.011154499999975087,12.567021200000454,22.81530770000245,9.420000060345046e-05,42.773053699998854,78.15538260000176,400,2005,4652,7057,True,False,high_normalized_support;high_seed_to_local_gain,50,327.0000056845094,25.00000012650595,1148.3999815854158,0.0,0.0,0.0017026000023179222,94.365638700001,"direct timer from mesh load through fresh candidate generation, ranking, routing, axis mapping, cold-batch physical TOMO sign/base/escalation, AVE decision, window construction, and final selection; excludes reference-grid I/O, stored-candidate validation, cache-delta validation, and checkpoint output",1.1631958252108923,161.11997533435658,0.0006391459529896694,94.31035390000397,94.31035390000397,diagnostic sum of individually timed components; the direct selection timer is authoritative because it also captures orchestration overhead,True,True,True,True,94.4226462000006,0.010113100001035491,94.43582880000031,0.9079701000009663,94.32046700000501,94.37575180000204,0.01051539999753004
Group_E8_64445,E,D:\__SFTF_Projects(2026)\sftf_Mesh_Data\g5test\Group_E8_64445.obj,21688297,1782959273092416300,d9af6739ae5ffe219ca2884629d7e589bd22ae629846c0bd7c2fb9962f4e18b4,514938,uniform,first 200 farthest-point uniform axes,False,50.0000002530119,195.00000201127477,0.0,10,False,False,high_seed_to_local_gain,231.99999734906928,15.000000417413029,4.182468382436359,,4.182468382436359,9.853228015265997e-07,1292,0.5,6.36347854970133,0.8676400518474979,4305,0.03303381649925952,400,400,22,4683,0.035934346728462796,378,0.006784099998185411,0.004820300000574207,1.1068362000005436,15.251513899998827,0.0005741000022680964,0.0001860999982454814,0.3783932000005734,0.00014200000077835284,0.0014694000019517262,8.369999704882503e-05,0.0,43.57105329999831,3131.6351,269.51795940002194,True,True,0.0,uniform,True,,,,True,1.4992891000001691,0.011604399998759618,10.815833399999974,22.724413700001605,9.389999831910245e-05,0.0,33.54024710000158,400,4283,0,4683,False,False,high_seed_to_local_gain,10,231.99999734906928,15.000000417413029,4.182468382436359,1.4551915228366852e-11,2.219099999171853e-16,0.0011505000002216548,50.28314870000031,"direct timer from mesh load through fresh candidate generation, ranking, routing, axis mapping, cold-batch physical TOMO sign/base/escalation, AVE decision, window construction, and final selection; excludes reference-grid I/O, stored-candidate validation, cache-delta validation, and checkpoint output",,4.182468382436359,9.853228015265997e-07,50.277844500000356,50.277844500000356,diagnostic sum of individually timed components; the direct selection timer is authoritative because it also captures orchestration overhead,True,True,True,True,50.330238700000336,0.01097479999953066,50.343790300001274,1.5102638999996998,50.288819299999886,50.29412349999984,0.0119620000004943
