mesh,top_k,window_degrees,min_angle_degrees,face_count,candidate_pool_size,full_grid_cells,local_cell_count,local_budget_fraction,candidate_budget_fraction,tomo_best_yaw,tomo_best_pitch,tomo_best_vss,pool_oracle_vss,pool_oracle_ratio,seed_best_rank,seed_best_yaw,seed_best_pitch,seed_best_vss,seed_best_ratio,local_best_yaw,local_best_pitch,local_best_vss,local_best_ratio,elapsed_sec
Group_C2_manikin.ply,3,10.0,3.0,13672,1292,130321,1133,0.008693917327215108,0.0023219814241486067,190.00000301050196,9.000000250447817,2956.1209284569604,3461.6811216370133,1.1710214857292547,1,181.99999368096277,353.99998936037997,5565.561046285077,1.8827244151984661,188.9999950141204,351.0000063523703,3160.5210186036165,1.0691446984387574,1.208818600018276
Group_C2_manikin.ply,4,10.0,3.0,13672,1292,130321,1406,0.010788744714973028,0.0030959752321981426,190.00000301050196,9.000000250447817,2956.1209284569604,3461.6811216370133,1.1710214857292547,1,181.99999368096277,353.99998936037997,5565.561046285077,1.8827244151984661,188.9999950141204,351.0000063523703,3160.5210186036165,1.0691446984387574,1.208818600018276
Group_C2_manikin.ply,5,10.0,3.0,13672,1292,130321,1506,0.011556080754444795,0.003869969040247678,190.00000301050196,9.000000250447817,2956.1209284569604,3461.6811216370133,1.1710214857292547,1,181.99999368096277,353.99998936037997,5565.561046285077,1.8827244151984661,188.9999950141204,351.0000063523703,3160.5210186036165,1.0691446984387574,1.208818600018276
Group_C2_manikin.ply,6,10.0,3.0,13672,1292,130321,1674,0.01284520530075736,0.0046439628482972135,190.00000301050196,9.000000250447817,2956.1209284569604,3461.6811216370133,1.1710214857292547,1,181.99999368096277,353.99998936037997,5565.561046285077,1.8827244151984661,188.9999950141204,351.0000063523703,3160.5210186036165,1.0691446984387574,1.208818600018276
Group_C2_manikin.ply,7,10.0,3.0,13672,1292,130321,1808,0.013873435593649527,0.005417956656346749,190.00000301050196,9.000000250447817,2956.1209284569604,3461.6811216370133,1.1710214857292547,1,181.99999368096277,353.99998936037997,5565.561046285077,1.8827244151984661,188.9999950141204,351.0000063523703,3160.5210186036165,1.0691446984387574,1.208818600018276
Group_C2_manikin.ply,8,10.0,3.0,13672,1292,130321,1963,0.015062806454830765,0.006191950464396285,190.00000301050196,9.000000250447817,2956.1209284569604,3461.6811216370133,1.1710214857292547,8,183.00000167734436,4.99999985454646,5310.2009552569425,1.7963409088371658,190.00000301050196,9.000000250447817,2956.1209284569604,1.0,1.208818600018276
Group_C2_manikin.ply,9,10.0,3.0,13672,1292,130321,1987,0.015246967104303987,0.00696594427244582,190.00000301050196,9.000000250447817,2956.1209284569604,3461.6811216370133,1.1710214857292547,8,183.00000167734436,4.99999985454646,5310.2009552569425,1.7963409088371658,190.00000301050196,9.000000250447817,2956.1209284569604,1.0,1.208818600018276
Group_C2_manikin.ply,10,10.0,3.0,13672,1292,130321,2050,0.0157303888091712,0.007739938080495356,190.00000301050196,9.000000250447817,2956.1209284569604,3461.6811216370133,1.1710214857292547,10,3.999999969014533,183.99999601334758,4336.1206685215975,1.4668279050359996,190.00000301050196,9.000000250447817,2956.1209284569604,1.0,1.208818600018276
Group_C2_manikin.ply,11,10.0,3.0,13672,1292,130321,2086,0.016006629783381035,0.008513931888544891,190.00000301050196,9.000000250447817,2956.1209284569604,3461.6811216370133,1.1710214857292547,10,3.999999969014533,183.99999601334758,4336.1206685215975,1.4668279050359996,190.00000301050196,9.000000250447817,2956.1209284569604,1.0,1.208818600018276
Group_C2_manikin.ply,12,10.0,3.0,13672,1292,130321,2086,0.016006629783381035,0.009287925696594427,190.00000301050196,9.000000250447817,2956.1209284569604,3461.6811216370133,1.1710214857292547,10,3.999999969014533,183.99999601334758,4336.1206685215975,1.4668279050359996,190.00000301050196,9.000000250447817,2956.1209284569604,1.0,1.208818600018276
Group_C2_manikin.ply,13,10.0,3.0,13672,1292,130321,2140,0.01642099124469579,0.010061919504643963,190.00000301050196,9.000000250447817,2956.1209284569604,3461.6811216370133,1.1710214857292547,10,3.999999969014533,183.99999601334758,4336.1206685215975,1.4668279050359996,190.00000301050196,9.000000250447817,2956.1209284569604,1.0,1.208818600018276
